PET_PROFILE_ID	CUSTOMER_ID	PET_NAME	PET_TYPE	PET_BREED	PET_BREED_SIZE_TYPE	GENDER	WEIGHT_TYPE	SIZE_TYPE	BIRTHDAY	LIFE_STAGE	ADOPTED	ADOPTION_DATE	STATUS	STATUS_REASON	TIME_CREATED	TIME_UPDATED	WEIGHT	ALLERGY_COUNT	PHOTO_COUNT	PET_BREED_ID	PET_TYPE_ID	PET_NEW	FIRST_BIRTHDAY
132160597	71045144	Elsbeth	Dog	Golden Retriever	L	FMLE		L	2023-05-13		False		Active		2024-11-10 03:03:38.890	2024-11-10 03:03:38.890		0	0	439	1	False	2024-05-13
63162951	266477413	Maggie Lynn	Dog	Golden Retriever	L	FMLE		L	2015-06-12	S	True	2020-01-29	Active		2020-06-02 00:32:51.467	2025-03-24 12:24:51.980	59.0	0	2	439	1	False	2016-06-12
115507072	7165634	Lilo	Cat	Other		UNKN		UNK			False		Active		2023-08-23 19:05:19.461	2023-08-23 19:05:19.461		0	0	740	2	False	
85588212	8039002	Seska Jane	Dog	Labrador Retriever	L	FMLE		L	2011-06-20	S	True	2021-05-25	Inactive	Deceased	2021-08-10 08:36:37.145	2024-07-22 18:49:19.086	59.0	0	1	461	1	False	2012-06-20
85588366	18461213	Bernadette Rose	Dog	Labrador Retriever	L	FMLE		XL	2011-06-20	S	True	2021-06-05	Inactive	Deceased	2021-08-10 08:39:09.701	2024-07-12 11:52:37.039	77.0	0	1	461	1	False	2012-06-20
1931460	10498856	Boston	Dog	Mixed / Unknown		MALE		XS	2008-03-03	S	False		Active		2018-09-30 15:22:10.531	2025-04-29 06:37:04.690	10.0	0	3	586	1	False	2009-03-03
1931480	95799727	Layla	Dog	Mixed / Unknown		FMLE		SM	2012-01-01	S	False		Inactive	Deceased	2018-09-30 15:24:27.658	2024-03-04 18:17:23.320	16.0	0	2	586	1	False	2013-01-01
123236780	1609914	Elvis	Dog	Goldendoodle	SM	MALE		L	2022-07-25	A	True	2024-02-29	Active		2024-03-25 21:54:58.405	2025-04-08 18:00:07.821	52.0	0	2	440	1	False	2023-07-25
81749923	2359281	Charlie	Cat	Other		MALE		UNK	2001-04-01	S	False		Inactive	Deceased	2021-05-16 08:48:54.159	2024-03-04 18:16:15.908	6.0	0	2	740	2	False	2002-04-01
81750800	7864803	Lucy	Cat	Other		FMLE		UNK	2016-08-01	A	False		Active		2021-05-16 09:08:20.819	2024-09-26 14:40:15.354	13.0	0	3	740	2	False	2017-08-01
58023661	9905214	Chloe	Dog	Cavalier King Charles Spaniel	SM	FMLE		SM	2012-07-15	S	False		Active		2020-03-23 05:57:40.270	2024-09-05 06:23:09.412	13.0	0	0	397	1	False	2013-07-15
107182957	894011992	Harry	Dog	Mixed / Unknown		UNKN		UNK			False		Active		2023-01-21 07:16:55.094	2023-01-21 07:16:55.094		0	0	586	1	False	
141024241	40152938	Sammy	Cat	Other		UNKN		UNK			False		Active		2025-06-20 05:31:48.897	2025-06-20 05:31:48.897		0	0	740	2	False	
141024238	115372320	Rufus	Cat	Other		UNKN		UNK			False		Active		2025-06-20 05:31:40.121	2025-06-20 05:31:40.121		0	0	740	2	False	
87871670	48181847	Jasper	Dog	Mixed / Unknown		UNKN		SM			False		Deleted	Deceased	2021-10-04 08:20:53.977	2024-11-08 11:10:41.487	25.0	0	0	586	1	False	
87871682	10054930	Ruffus	Dog	Mixed / Unknown		UNKN		UNK			False		Active		2021-10-04 08:21:15.358	2021-10-04 08:21:15.358	25.0	0	0	586	1	False	
69220500	52105109	Minka II	Cat	Other		MALE			2019-11-12	K	True	2020-03-01	Active		2020-09-12 10:35:05.549	2020-09-12 10:35:05.549	0.0	0	0	740	2	False	2020-11-12
82978767	25755287	Rosco	Dog	Mixed / Unknown		MALE		M	2020-12-04		False		Active		2021-06-13 06:54:21.998	2021-06-13 06:54:21.998	40.0	0	0	586	1	False	2021-12-04
1586210	86285653	Sir Pounce a Lot	Cat	Other		MALE		UNK	2013-09-08	A	True	2014-06-01	Active		2018-09-08 15:23:24.711	2024-10-09 07:19:18.302	8.0	0	0	740	2	False	2014-09-08
1586202	15873428	Target	Cat	Other		MALE			2007-09-08	A	True	2010-08-01	Active		2018-09-08 15:22:28.598	2021-06-15 17:36:11.228	15.0	0	0	740	2	False	2008-09-08
1586190	36100388	Ruby Rue	Dog	Cavalier King Charles Spaniel	SM	FMLE		SM	2011-01-01	A			Active		2018-09-08 15:21:19.914	2021-06-15 17:39:24.256	18.0	0	0	397	1	False	2012-01-01
1586248	2911818	Lady Lyra	Cat	Other		FMLE			2018-05-05	K			Active		2018-09-08 15:26:39.735	2021-06-15 17:38:18.898	3.0	0	0	740	2	False	2019-05-05
4930879	1935089	Petey	Dog	Shih Tzu	XS	MALE		SM	2007-11-27	S	False		Active		2019-04-08 22:02:50.610	2024-11-09 13:40:53.404	17.0	0	0	525	1	False	2008-11-27
100659313	30729205	Lulu Lovebug Litzelman 	Cat	Turkish Angora		FMLE		UNK	2014-11-30	A	True	2015-12-05	Active		2022-07-30 07:50:05.244	2022-07-30 08:10:12.600	12.0	0	2	634	2	False	2015-11-30
100659551	178667	Wilford 'Willi Manilli' Litzelman 	Cat	American- Shorthair		MALE		UNK	2022-03-30	K	True	2022-07-20	Active		2022-07-30 07:55:17.282	2022-07-30 08:08:05.565	3.0	0	2	590	2	False	2023-03-30
100659486	5044635	Marley Rooney Litzelman 	Cat	American- Shorthair		MALE		UNK	2014-07-30	A	True	2017-07-15	Active		2022-07-30 07:53:41.819	2022-07-30 08:08:46.169	14.0	0	2	590	2	False	2015-07-30
100659410	1533212	Blaze Lickster Litzelman 	Cat	American- Shorthair		MALE		UNK	2016-07-30	A	True	2016-07-16	Active		2022-07-30 07:52:21.492	2022-07-30 08:09:19.806	17.0	0	2	590	2	False	2017-07-30
138682646	836907	Marley	Dog	Mixed / Unknown		FMLE		L	2018-04-24	A	False		Active		2025-04-23 09:56:34.266	2025-04-23 09:56:34.266	56.0	0	0	586	1	False	2019-04-24
128965950	33777771	Bevo	Dog	Mixed / Unknown		UNKN		L			False		Active		2024-08-20 07:11:36.477	2024-08-20 13:08:09.474	64.0	0	0	586	1	False	
104567425	2598371	Mochi	Dog	Shiba Inu	SM	FMLE		SM	2022-04-16	P	False		Active		2022-11-11 15:12:12.622	2022-11-11 15:12:12.622	16.0	0	0	524	1	False	2023-04-16
114651593	3024652	Cookie	Cat	Domestic		MALE		UNK	2022-07-18	A	False		Active		2023-07-31 18:10:19.414	2023-10-04 09:09:09.990	12.0	0	0	638	2	False	2023-07-18
114651510	85767097	Treyvon	Cat	Himalayan		MALE		UNK	2019-07-02	A	False		Active		2023-07-31 18:07:41.375	2023-07-31 18:08:17.687	9.0	0	0	609	2	False	2020-07-02
114651337	2420687	Kevin	Cat	Himalayan		MALE		UNK	2017-06-01	A	False		Active		2023-07-31 18:01:52.948	2023-07-31 18:03:57.103	15.0	0	0	609	2	False	2018-06-01
114651425	1378792	Marshall	Cat	Other		MALE		UNK	2019-07-02	A	False		Active		2023-07-31 18:04:48.892	2023-07-31 18:07:04.026	0.0	0	0	740	2	False	2020-07-02
114651543	768263	Robert	Cat	Other		MALE		UNK	2022-07-18	K	False		Active		2023-07-31 18:08:46.469	2023-07-31 18:11:52.402	9.0	0	0	740	2	False	2023-07-18
84436050	1437746	Phoebe	Dog	Golden Retriever	L	FMLE		XL	2019-06-13		False		Active		2021-07-15 13:21:44.994	2021-07-15 13:21:44.994	88.0	0	0	439	1	False	2020-06-13
68636865	98923765	Zoey Chansley	Dog	Labrador Retriever	L	FMLE		L	2012-04-15	A	False		Active		2020-08-31 18:52:01.902	2021-09-15 03:55:19.593	84.0	0	0	461	1	False	2013-04-15
68636813	12432719	Leo Chansley	Dog	Labrador Retriever	L	MALE		L	2012-04-15	A			Active		2020-08-31 18:50:46.098	2021-06-16 04:36:10.601	92.0	0	0	461	1	False	2013-04-15
54167575	16938557	Eleanor	Dog	Great Pyrenees	XL	FMLE		XL	2015-06-20	S	False		Inactive	Deceased	2020-01-13 02:38:32.993	2024-06-14 16:42:41.079	90.0	0	2	442	1	False	2016-06-20
54167873	4642127	Clyde	Dog	Mixed / Unknown		MALE		SM	2018-01-25	A	False		Active		2020-01-13 02:43:45.569	2024-02-23 14:02:26.384	20.0	0	2	586	1	False	2019-01-25
54167975	6997780	Calvin	Dog	Australian Shepherd	M	MALE		M	2019-05-01	P			Active		2020-01-13 02:45:45.859	2021-06-15 16:30:20.176	25.0	0	2	360	1	False	2020-05-01
126404351	3482966	Raven	Dog	Mixed / Unknown		FMLE		L	2021-09-21	A	False		Active		2024-06-18 20:18:10.490	2024-06-18 20:18:10.490	60.0	0	0	586	1	False	2022-09-21
62777272	3183113	Dexter 	Dog	Bichon Frise	SM	MALE		SM	2017-12-05	A			Active		2020-05-26 18:16:39.255	2021-06-15 16:30:54.679	25.0	0	2	373	1	False	2018-12-05
60792502	15437994	Lilly Smith	Dog	Maltipoo	SM	FMLE		XS	2007-09-08	S	False		Deleted	Other	2020-04-25 13:35:59.054	2022-10-24 20:47:19.989	9.0	0	2	467	1	False	2008-09-08
127153739	137778	Molly	Dog	Puggle	SM	FMLE		SM	2024-07-08	P	False		Active		2024-07-08 18:21:27.435	2024-07-08 18:21:27.435	25.0	0	0	502	1	False	2025-07-08
3790245	127445979	Shadow	Dog	German Shepherd	L	MALE		L	2014-02-10	A			Active		2019-01-31 01:25:31.069	2021-06-15 17:36:33.452	80.0	0	0	435	1	False	2015-02-10
1964172	20864645	Optimus Prime	Cat	Other		MALE		UNK	2009-04-09	S	False		Inactive	Deceased	2018-10-02 13:33:25.803	2024-11-28 14:31:07.421	11.0	0	2	740	2	False	2010-04-09
52102649	69228025	Bronco	Dog	Labrador Retriever	L	MALE		L	2010-04-01	S	False		Deleted	Other	2019-12-03 02:27:17.813	2021-10-24 11:31:21.101	90.0	0	0	461	1	False	2011-04-01
52102702	73919151	Calvin	Cat	Domestic		MALE			2004-01-01	S	False		Deleted	Other	2019-12-03 02:28:05.275	2021-10-24 11:31:48.602	6.0	0	0	638	2	False	2005-01-01
88678221	9435074	He-Man	Cat	Maine Coon		MALE		UNK	2021-07-13	K	False		Active		2021-10-24 11:32:27.372	2021-10-24 11:32:27.372	6.0	0	0	614	2	False	2022-07-13
52102450	92225095	Koda	Dog	German Shepherd	L	MALE		L	2011-03-01	A			Active		2019-12-03 02:24:22.930	2021-06-15 17:19:07.356	95.0	0	0	435	1	False	2012-03-01
88678141	6121794	Glittercup	Cat	Other		FMLE		UNK	2019-10-31	A	False		Active		2021-10-24 11:30:24.750	2021-10-24 11:30:24.750	8.0	0	0	740	2	False	2020-10-31
93064021	1240573	Mylo	Dog	Miniature Schnauzer	SM	MALE		XS	2020-02-02		False		Deleted		2022-02-04 03:40:32.874	2022-02-04 03:40:32.874	11.0	0	0	513	1	False	2021-02-02
93064020	86003096	Mylo	Dog	Miniature Schnauzer	SM	MALE		XS	2020-02-02		False		Deleted		2022-02-04 03:40:32.808	2022-02-04 03:40:32.808	11.0	0	0	513	1	False	2021-02-02
93064019	2866638	Mylo	Dog	Miniature Schnauzer	SM	MALE		XS	2020-02-02		False		Active		2022-02-04 03:40:32.806	2022-02-10 03:50:38.279	11.0	0	0	513	1	False	2021-02-02
93064032	3967751	Marley	Dog	Miniature Schnauzer	SM	MALE		SM	2021-03-14		False		Active		2022-02-04 03:41:09.222	2022-02-10 03:50:09.322	17.0	0	0	513	1	False	2022-03-14
54660167	25043986	Sandy	Dog	Mixed / Unknown		FMLE		L	2006-05-30	S	False		Deleted		2020-01-23 09:19:07.438	2021-06-16 04:36:10.601	74.0	0	0	586	1	False	2007-05-30
87847291	1871280	Seamus	Cat	Other		UNKN		UNK			False		Deleted	Deceased	2021-10-03 14:43:36.211	2025-01-11 06:37:35.553	13.0	0	0	740	2	False	
123934311	4654616	Dottie	Dog	Greater Swiss Mountain Dog	XL	FMLE		L	2023-09-02	P	False		Active		2024-04-14 05:07:33.514	2024-04-14 05:07:33.514	57.0	0	0	443	1	False	2024-09-02
48457025	29335162	Lola	Dog	UNKNOWN	UNK	UNKN							Inactive	Deceased	2019-09-27 01:05:45.787	2019-10-07 07:29:18.429	0.0	0	0	-1	1	False	
55142296	4478754	Salty	Dog	Mixed / Unknown		MALE		SM	2019-10-10	P			Active		2020-02-03 00:24:54.853	2021-06-15 17:14:38.662	12.0	0	0	586	1	False	2020-10-10
99004064	7590644	Athena Fisher	Cat	Other		UNKN		G			False		Active		2022-06-28 08:05:37.924	2022-06-28 08:05:37.924		0	0	740	2	False	
3383734	23794502	Zoe	Dog	German Shepherd	L	FMLE		L	2011-07-05	A	True	2018-11-26	Active		2019-01-05 06:02:22.769	2021-06-15 20:24:18.235	93.0	0	2	435	1	False	2012-07-05
1226626	100747115	Lucy Richardson	Dog	Labrador Retriever	L	UNKN		L	2005-03-31	S			Deleted	Other	2018-08-18 15:45:02.951	2021-06-15 17:37:09.284	75.0	0	0	461	1	False	2006-03-31
118255790	896468138	Charlie	Dog	Mixed / Unknown		UNKN		UNK			False		Inactive	Deceased	2023-11-05 15:56:58.752	2024-09-10 03:41:13.653		0	0	586	1	False	
129789051	83188625	Zelda Marigold	Dog	Biewer Terrier	XS	FMLE		XS	2022-05-02	A	False		Active		2024-09-10 03:41:58.162	2024-09-10 03:44:29.754	4.0	0	1	776	1	False	2023-05-02
133946173	50840674	Zelda	Dog	Biewer Terrier	XS	FMLE		XS	2022-05-02	A	False		Active		2024-12-22 05:26:18.133	2024-12-22 17:14:47.424	5.0	0	0	776	1	False	2023-05-02
60823506	85741288	Bella	Dog	Golden Retriever	L	FMLE		L	2008-01-15	S			Active		2020-04-26 04:48:38.337	2021-06-15 22:18:12.967	65.0	0	0	439	1	False	2009-01-15
108183801	13548312	Lucy Schittler	Dog	Yorkshire Terrier	XS	FMLE		XS	2014-09-01	S	False		Active		2023-02-17 05:21:54.131	2025-01-14 10:09:40.664	5.0	0	0	547	1	False	2015-09-01
108907763	3782902	Grace Schittler	Dog	Yorkshire Terrier	XS	FMLE		XS	2016-12-31	A	False		Inactive	Deceased	2023-03-09 03:14:46.955	2025-06-04 14:52:28.405	4.0	0	0	547	1	False	2017-12-31
75260614	913699136	Bella	Cat	Other		FMLE		UNK	2010-01-06	S	True	2012-01-16	Active		2021-01-05 20:24:36.292	2025-02-27 10:08:03.437	10.0	0	2	740	2	False	2011-01-06
75260721	17279671	Scrappy	Cat	Other		FMLE		UNK	2012-11-01	A	False		Active		2021-01-05 20:30:50.637	2024-11-15 12:43:03.233	9.0	0	2	740	2	False	2013-11-01
75260566	5626769	Berry	Cat	Other		FMLE		UNK	2005-01-06	S	True	2010-01-01	Deleted	Other	2021-01-05 20:21:57.998	2023-01-20 12:30:08.400	12.0	0	2	740	2	False	2006-01-06
103931912	112671438	Ellie MoMo	Dog	Australian Shepherd	M	FMLE		UNK	2010-08-01		False		Inactive	Deceased	2022-10-25 09:09:23.948	2023-03-26 08:00:17.868	35.0	0	0	360	1	False	2011-08-01
122881140	7828574	Lola	Cat	UNKNOWN	UNK	UNKN		UNK	2011-01-01		False		Inactive	Deceased	2024-03-15 15:17:54.559	2024-04-18 16:28:52.927	9.0	0	0	-1	2	False	2012-01-01
63376994	23530312	Bindi	Cat	Ragdoll Cats		FMLE		UNK	2016-01-10	A	False		Active		2020-06-04 15:04:44.263	2021-06-16 04:36:10.601	5.0	0	0	622	2	False	2017-01-10
61472251	48181847	Paco	Dog	Mixed / Unknown		MALE		SM	2019-05-05	A			Active		2020-05-05 09:50:35.487	2021-06-15 17:59:20.395	12.0	0	0	586	1	False	2020-05-05
53557300	4478754	Aspen	Dog	Mixed / Unknown		MALE		XL	2009-01-01	S			Active		2020-01-02 02:11:57.672	2021-06-16 04:36:10.601	78.0	0	0	586	1	False	2010-01-01
113374164	4502225	Tilly	Cat	Other		UNKN		UNK			False		Active		2023-06-29 11:37:26.878	2023-06-29 11:37:26.878		0	0	740	2	False	
67380142	5922651	Smokey	Dog	Mixed / Unknown		MALE		UNK	2013-04-10			2024-06-28	Active		2020-08-10 09:04:39.198	2024-06-28 09:03:45.725	14.0	0	0	586	1	False	2014-04-10
106141029	178679794	Tyson	Dog	Puggle	SM	MALE		M	2007-12-27	S	False		Active		2022-12-23 06:09:50.266	2022-12-23 06:09:50.266	34.0	0	1	502	1	False	2008-12-27
53719735	9622598	Callan	Dog	Mixed / Unknown		FMLE		M	2019-05-10	P	False		Deleted		2020-01-04 10:54:48.008	2022-01-18 11:59:10.011	26.0	0	0	586	1	False	2020-05-10
4586148	892548809	Brooke	Dog	Irish Terrier	M	FMLE		SM	2006-10-17	S	False		Deleted		2019-03-19 14:27:17.262	2022-01-18 11:58:48.981	25.0	0	0	449	1	False	2007-10-17
47347275	46270443	Callan	Dog	Irish Terrier	M	FMLE		M	2019-05-11	A	False		Active		2019-09-05 02:47:55.673	2025-01-01 15:04:26.645	26.0	0	0	449	1	False	2020-05-11
4586128	4912926	Harper	Dog	Irish Terrier	M	FMLE		UNK	2012-04-09		False		Inactive	Deceased	2019-03-19 14:26:12.646	2022-07-29 03:09:24.391	26.0	0	0	449	1	False	2013-04-09
134313771	33777771	Lark	Dog	Rough Jack Russell Terrier	SM	FMLE		SM	2023-07-29	A	False		Active		2025-01-01 15:04:53.822	2025-01-01 15:06:28.699	13.0	0	0	453	1	False	2024-07-29
56554804	257284280	Callan	Dog	Irish Terrier	M	FMLE		M	2019-05-11	P	False		Deleted		2020-03-01 21:19:50.326	2022-01-18 11:59:18.441	28.0	0	0	449	1	False	2020-05-11
99068679	9835780	Bella Staub	Dog	Mixed / Unknown		UNKN		UNK			False		Active	Other	2022-06-29 08:50:27.763	2024-05-11 10:08:53.685	70.0	0	0	586	1	False	
124954800	900846391	Bella	Dog	Mixed / Unknown		UNKN		UNK			False		Active		2024-05-11 09:59:27.933	2024-05-11 09:59:27.933		0	0	586	1	False	
47491849	73919151	Rascal	Cat	UNKNOWN	UNK	UNKN		UNK			False		Inactive	Deceased	2019-09-07 12:16:45.474	2024-12-19 15:04:46.801	0.0	0	0	-1	2	False	
2500575	1491564	Angelica	Dog	Doberman Pinscher	L	FMLE		L	2015-10-12	S	False		Active		2018-11-07 12:35:50.740	2025-05-16 17:26:41.996	68.0	0	0	422	1	False	2016-10-12
123596924	15863777	Atlas	Dog	Mixed / Unknown		MALE		UNK	2022-10-03				Active		2024-04-05 05:14:09.217	2024-04-05 05:14:09.217	80.0	0	0	586	1	False	2023-10-03
2500586	395347	gracie	Dog	Doberman Pinscher	L	FMLE		L	2009-11-15	S	False		Inactive	Deceased	2018-11-07 12:37:02.893	2024-07-14 07:53:36.813	55.0	0	0	422	1	False	2010-11-15
2500565	16000528	legend	Dog	Doberman Pinscher	L	MALE		L	2018-02-15	P			Active		2018-11-07 12:34:53.576	2021-06-15 20:04:38.154	75.0	0	0	422	1	False	2019-02-15
4172573	3255404	Lui 	Dog	Standard Schnauzer	M	MALE		M	2009-11-01	S			Active		2019-02-23 10:23:08.131	2021-06-15 20:44:44.808	51.0	0	0	514	1	False	2010-11-01
114751743	4748372	Bea	Cat	Other		UNKN		UNK			False		Active		2023-08-03 09:49:26.195	2023-08-03 09:49:26.195		0	0	740	2	False	
68000077	54040029	Rosie	Dog	UNKNOWN	UNK	UNKN		UNK					Deleted	Other	2020-08-20 06:51:35.617	2023-01-24 15:12:35.052		0	0	-1	1	False	
126469883	7828574	IVY	Dog	Yorkshire Terrier	XS	FMLE		XS	2016-01-13	A	True	2024-01-13	Active		2024-06-20 12:49:14.438	2024-12-26 11:19:16.932	10.0	0	1	547	1	False	2017-01-13
126469817	19001060	IVY	Dog	Mixed / Unknown		UNKN		XS			False		Deleted		2024-06-20 12:47:31.302	2024-08-08 14:08:00.541	10.0	0	0	586	1	False	
86067542	21469378	Buki	Dog	Mixed / Unknown		MALE		SM	2017-11-24	A	True	2021-08-13	Inactive	Deceased	2021-08-21 05:41:05.723	2024-08-08 14:07:01.055	24.0	0	1	586	1	False	2018-11-24
68000015	883333380	Simba	Dog	Pomeranian	XS	MALE		SM	2009-11-09	S	True	2011-10-08	Deleted	Other	2020-08-20 06:50:36.872	2021-08-21 05:41:58.809	17.0	0	0	494	1	False	2010-11-09
102811799	482129	Blaze	Cat	Maine Coon		FMLE		SM	2013-10-08	A	False		Active		2022-09-23 16:33:19.228	2022-09-23 16:33:19.228	15.0	0	0	614	2	False	2014-10-08
114084481	16538529	Buddy	Dog	Golden Retriever	L	MALE		UNK	2018-03-08		False		Active		2023-07-17 07:53:52.227	2023-07-17 07:54:49.662	1.0	0	0	439	1	False	2019-03-08
97456751	12518190	Bowie	Dog	Golden Retriever	L	MALE		UNK	2010-10-26		False		Inactive	Deceased	2022-05-19 03:48:47.620	2022-10-19 07:02:08.696	85.0	0	0	439	1	False	2011-10-26
37661974	2703253	Henry	Dog	Wirehaired Vizsla	M	MALE		L	2019-03-10	A	False		Active		2019-05-15 09:46:51.935	2025-03-15 10:02:13.450	68.0	0	0	539	1	False	2020-03-10
867002	47968328	Sadie Grant	Dog	Vizsla	M	FMLE		M	2012-07-17	A	False		Active		2018-07-29 11:57:48.789	2021-09-30 12:03:38.322	71.0	0	0	538	1	False	2013-07-17
436143	65872676	Oscar Meyer	Cat	UNKNOWN	UNK	UNKN							Active		2018-07-07 01:46:40.171	2018-07-07 01:46:40.171	0.0	0	0	-1	2	False	
66305363	2448438	Blue	Cat	American- Shorthair		MALE			2019-06-22	A	True	2019-06-07	Active		2020-07-22 17:56:00.673	2021-06-15 16:49:36.597	11.0	0	0	590	2	False	2020-06-22
66943429	3011426	Bruno	Dog	Labradoodle	M	MALE		XL	2020-04-17	P	False		Active		2020-08-03 04:07:31.402	2021-08-15 09:01:23.534	98.0	0	0	460	1	False	2021-04-17
