PET_PROFILE_ID	CUSTOMER_ID	PET_NAME	PET_TYPE	PET_BREED	PET_BREED_SIZE_TYPE	GENDER	WEIGHT_TYPE	SIZE_TYPE	BIRTHDAY	LIFE_STAGE	ADOPTED	ADOPTION_DATE	STATUS	STATUS_REASON	TIME_CREATED	TIME_UPDATED	WEIGHT	ALLERGY_COUNT	PHOTO_COUNT	PET_BREED_ID	PET_TYPE_ID	PET_NEW	FIRST_BIRTHDAY
54167975	1696701	Calvin	Dog	Australian Shepherd	M	MALE		M	2019-05-01	P			Active		2020-01-13 02:45:45.859	2021-06-15 16:30:20.176	25.0	0	2	360	1	False	2020-05-01
126404351	34402154	Raven	Dog	Mixed / Unknown		FMLE		L	2021-09-21	A	False		Active		2024-06-18 20:18:10.490	2024-06-18 20:18:10.490	60.0	0	0	586	1	False	2022-09-21
62777272	61333332	Dexter 	Dog	Bichon Frise	SM	MALE		SM	2017-12-05	A			Active		2020-05-26 18:16:39.255	2021-06-15 16:30:54.679	25.0	0	2	373	1	False	2018-12-05
60792502	45631927	Lilly Smith	Dog	Maltipoo	SM	FMLE		XS	2007-09-08	S	False		Deleted	Other	2020-04-25 13:35:59.054	2022-10-24 20:47:19.989	9.0	0	2	467	1	False	2008-09-08
127153739	131222866	Molly	Dog	Puggle	SM	FMLE		SM	2024-07-08	P	False		Active		2024-07-08 18:21:27.435	2024-07-08 18:21:27.435	25.0	0	0	502	1	False	2025-07-08
3790245	4245572	Shadow	Dog	German Shepherd	L	MALE		L	2014-02-10	A			Active		2019-01-31 01:25:31.069	2021-06-15 17:36:33.452	80.0	0	0	435	1	False	2015-02-10
1964172	282569315	Optimus Prime	Cat	Other		MALE		UNK	2009-04-09	S	False		Inactive	Deceased	2018-10-02 13:33:25.803	2024-11-28 14:31:07.421	11.0	0	2	740	2	False	2010-04-09
52102649	9474734	Bronco	Dog	Labrador Retriever	L	MALE		L	2010-04-01	S	False		Deleted	Other	2019-12-03 02:27:17.813	2021-10-24 11:31:21.101	90.0	0	0	461	1	False	2011-04-01
52102702	2597358	Calvin	Cat	Domestic		MALE			2004-01-01	S	False		Deleted	Other	2019-12-03 02:28:05.275	2021-10-24 11:31:48.602	6.0	0	0	638	2	False	2005-01-01
88678221	10522852	He-Man	Cat	Maine Coon		MALE		UNK	2021-07-13	K	False		Active		2021-10-24 11:32:27.372	2021-10-24 11:32:27.372	6.0	0	0	614	2	False	2022-07-13
52102450	7864803	Koda	Dog	German Shepherd	L	MALE		L	2011-03-01	A			Active		2019-12-03 02:24:22.930	2021-06-15 17:19:07.356	95.0	0	0	435	1	False	2012-03-01
88678141	33735020	Glittercup	Cat	Other		FMLE		UNK	2019-10-31	A	False		Active		2021-10-24 11:30:24.750	2021-10-24 11:30:24.750	8.0	0	0	740	2	False	2020-10-31
93064021	10488644	Mylo	Dog	Miniature Schnauzer	SM	MALE		XS	2020-02-02		False		Deleted		2022-02-04 03:40:32.874	2022-02-04 03:40:32.874	11.0	0	0	513	1	False	2021-02-02
93064020	9332700	Mylo	Dog	Miniature Schnauzer	SM	MALE		XS	2020-02-02		False		Deleted		2022-02-04 03:40:32.808	2022-02-04 03:40:32.808	11.0	0	0	513	1	False	2021-02-02
93064019	7012540	Mylo	Dog	Miniature Schnauzer	SM	MALE		XS	2020-02-02		False		Active		2022-02-04 03:40:32.806	2022-02-10 03:50:38.279	11.0	0	0	513	1	False	2021-02-02
93064032	23320369	Marley	Dog	Miniature Schnauzer	SM	MALE		SM	2021-03-14		False		Active		2022-02-04 03:41:09.222	2022-02-10 03:50:09.322	17.0	0	0	513	1	False	2022-03-14
54660167	90559602	Sandy	Dog	Mixed / Unknown		FMLE		L	2006-05-30	S	False		Deleted		2020-01-23 09:19:07.438	2021-06-16 04:36:10.601	74.0	0	0	586	1	False	2007-05-30
87847291	8186091	Seamus	Cat	Other		UNKN		UNK			False		Deleted	Deceased	2021-10-03 14:43:36.211	2025-01-11 06:37:35.553	13.0	0	0	740	2	False	
123934311	6327214	Dottie	Dog	Greater Swiss Mountain Dog	XL	FMLE		L	2023-09-02	P	False		Active		2024-04-14 05:07:33.514	2024-04-14 05:07:33.514	57.0	0	0	443	1	False	2024-09-02
48457025	25917916	Lola	Dog	UNKNOWN	UNK	UNKN							Inactive	Deceased	2019-09-27 01:05:45.787	2019-10-07 07:29:18.429	0.0	0	0	-1	1	False	
55142296	85767097	Salty	Dog	Mixed / Unknown		MALE		SM	2019-10-10	P			Active		2020-02-03 00:24:54.853	2021-06-15 17:14:38.662	12.0	0	0	586	1	False	2020-10-10
99004064	2497380	Athena Fisher	Cat	Other		UNKN		G			False		Active		2022-06-28 08:05:37.924	2022-06-28 08:05:37.924		0	0	740	2	False	
3383734	151454426	Zoe	Dog	German Shepherd	L	FMLE		L	2011-07-05	A	True	2018-11-26	Active		2019-01-05 06:02:22.769	2021-06-15 20:24:18.235	93.0	0	2	435	1	False	2012-07-05
1226626	11341520	Lucy Richardson	Dog	Labrador Retriever	L	UNKN		L	2005-03-31	S			Deleted	Other	2018-08-18 15:45:02.951	2021-06-15 17:37:09.284	75.0	0	0	461	1	False	2006-03-31
118255790	42090136	Charlie	Dog	Mixed / Unknown		UNKN		UNK			False		Inactive	Deceased	2023-11-05 15:56:58.752	2024-09-10 03:41:13.653		0	0	586	1	False	
129789051	18782716	Zelda Marigold	Dog	Biewer Terrier	XS	FMLE		XS	2022-05-02	A	False		Active		2024-09-10 03:41:58.162	2024-09-10 03:44:29.754	4.0	0	1	776	1	False	2023-05-02
133946173	7406564	Zelda	Dog	Biewer Terrier	XS	FMLE		XS	2022-05-02	A	False		Active		2024-12-22 05:26:18.133	2024-12-22 17:14:47.424	5.0	0	0	776	1	False	2023-05-02
60823506	1192520	Bella	Dog	Golden Retriever	L	FMLE		L	2008-01-15	S			Active		2020-04-26 04:48:38.337	2021-06-15 22:18:12.967	65.0	0	0	439	1	False	2009-01-15
108183801	88993802	Lucy Schittler	Dog	Yorkshire Terrier	XS	FMLE		XS	2014-09-01	S	False		Active		2023-02-17 05:21:54.131	2025-01-14 10:09:40.664	5.0	0	0	547	1	False	2015-09-01
108907763	2564188	Grace Schittler	Dog	Yorkshire Terrier	XS	FMLE		XS	2016-12-31	A	False		Inactive	Deceased	2023-03-09 03:14:46.955	2025-06-04 14:52:28.405	4.0	0	0	547	1	False	2017-12-31
75260614	7894406	Bella	Cat	Other		FMLE		UNK	2010-01-06	S	True	2012-01-16	Active		2021-01-05 20:24:36.292	2025-02-27 10:08:03.437	10.0	0	2	740	2	False	2011-01-06
75260721	206564586	Scrappy	Cat	Other		FMLE		UNK	2012-11-01	A	False		Active		2021-01-05 20:30:50.637	2024-11-15 12:43:03.233	9.0	0	2	740	2	False	2013-11-01
75260566	208411412	Berry	Cat	Other		FMLE		UNK	2005-01-06	S	True	2010-01-01	Deleted	Other	2021-01-05 20:21:57.998	2023-01-20 12:30:08.400	12.0	0	2	740	2	False	2006-01-06
103931912	2875842	Ellie MoMo	Dog	Australian Shepherd	M	FMLE		UNK	2010-08-01		False		Inactive	Deceased	2022-10-25 09:09:23.948	2023-03-26 08:00:17.868	35.0	0	0	360	1	False	2011-08-01
122881140	147473654	Lola	Cat	UNKNOWN	UNK	UNKN		UNK	2011-01-01		False		Inactive	Deceased	2024-03-15 15:17:54.559	2024-04-18 16:28:52.927	9.0	0	0	-1	2	False	2012-01-01
63376994	6187520	Bindi	Cat	Ragdoll Cats		FMLE		UNK	2016-01-10	A	False		Active		2020-06-04 15:04:44.263	2021-06-16 04:36:10.601	5.0	0	0	622	2	False	2017-01-10
61472251	1742488	Paco	Dog	Mixed / Unknown		MALE		SM	2019-05-05	A			Active		2020-05-05 09:50:35.487	2021-06-15 17:59:20.395	12.0	0	0	586	1	False	2020-05-05
53557300	6692106	Aspen	Dog	Mixed / Unknown		MALE		XL	2009-01-01	S			Active		2020-01-02 02:11:57.672	2021-06-16 04:36:10.601	78.0	0	0	586	1	False	2010-01-01
113374164	54524	Tilly	Cat	Other		UNKN		UNK			False		Active		2023-06-29 11:37:26.878	2023-06-29 11:37:26.878		0	0	740	2	False	
67380142	26727526	Smokey	Dog	Mixed / Unknown		MALE		UNK	2013-04-10			2024-06-28	Active		2020-08-10 09:04:39.198	2024-06-28 09:03:45.725	14.0	0	0	586	1	False	2014-04-10
106141029	54131214	Tyson	Dog	Puggle	SM	MALE		M	2007-12-27	S	False		Active		2022-12-23 06:09:50.266	2022-12-23 06:09:50.266	34.0	0	1	502	1	False	2008-12-27
53719735	154475842	Callan	Dog	Mixed / Unknown		FMLE		M	2019-05-10	P	False		Deleted		2020-01-04 10:54:48.008	2022-01-18 11:59:10.011	26.0	0	0	586	1	False	2020-05-10
4586148	197049081	Brooke	Dog	Irish Terrier	M	FMLE		SM	2006-10-17	S	False		Deleted		2019-03-19 14:27:17.262	2022-01-18 11:58:48.981	25.0	0	0	449	1	False	2007-10-17
47347275	18360808	Callan	Dog	Irish Terrier	M	FMLE		M	2019-05-11	A	False		Active		2019-09-05 02:47:55.673	2025-01-01 15:04:26.645	26.0	0	0	449	1	False	2020-05-11
4586128	153888379	Harper	Dog	Irish Terrier	M	FMLE		UNK	2012-04-09		False		Inactive	Deceased	2019-03-19 14:26:12.646	2022-07-29 03:09:24.391	26.0	0	0	449	1	False	2013-04-09
134313771	3127404	Lark	Dog	Rough Jack Russell Terrier	SM	FMLE		SM	2023-07-29	A	False		Active		2025-01-01 15:04:53.822	2025-01-01 15:06:28.699	13.0	0	0	453	1	False	2024-07-29
56554804	13548312	Callan	Dog	Irish Terrier	M	FMLE		M	2019-05-11	P	False		Deleted		2020-03-01 21:19:50.326	2022-01-18 11:59:18.441	28.0	0	0	449	1	False	2020-05-11
99068679	9755482	Bella Staub	Dog	Mixed / Unknown		UNKN		UNK			False		Active	Other	2022-06-29 08:50:27.763	2024-05-11 10:08:53.685	70.0	0	0	586	1	False	
124954800	7425473	Bella	Dog	Mixed / Unknown		UNKN		UNK			False		Active		2024-05-11 09:59:27.933	2024-05-11 09:59:27.933		0	0	586	1	False	
47491849	882571515	Rascal	Cat	UNKNOWN	UNK	UNKN		UNK			False		Inactive	Deceased	2019-09-07 12:16:45.474	2024-12-19 15:04:46.801	0.0	0	0	-1	2	False	
2500575	257284280	Angelica	Dog	Doberman Pinscher	L	FMLE		L	2015-10-12	S	False		Active		2018-11-07 12:35:50.740	2025-05-16 17:26:41.996	68.0	0	0	422	1	False	2016-10-12
123596924	2881604	Atlas	Dog	Mixed / Unknown		MALE		UNK	2022-10-03				Active		2024-04-05 05:14:09.217	2024-04-05 05:14:09.217	80.0	0	0	586	1	False	2023-10-03
2500586	4896104	gracie	Dog	Doberman Pinscher	L	FMLE		L	2009-11-15	S	False		Inactive	Deceased	2018-11-07 12:37:02.893	2024-07-14 07:53:36.813	55.0	0	0	422	1	False	2010-11-15
2500565	10488644	legend	Dog	Doberman Pinscher	L	MALE		L	2018-02-15	P			Active		2018-11-07 12:34:53.576	2021-06-15 20:04:38.154	75.0	0	0	422	1	False	2019-02-15
4172573	145191651	Lui 	Dog	Standard Schnauzer	M	MALE		M	2009-11-01	S			Active		2019-02-23 10:23:08.131	2021-06-15 20:44:44.808	51.0	0	0	514	1	False	2010-11-01
114751743	70196460	Bea	Cat	Other		UNKN		UNK			False		Active		2023-08-03 09:49:26.195	2023-08-03 09:49:26.195		0	0	740	2	False	
68000077	103498602	Rosie	Dog	UNKNOWN	UNK	UNKN		UNK					Deleted	Other	2020-08-20 06:51:35.617	2023-01-24 15:12:35.052		0	0	-1	1	False	
126469883	9622598	IVY	Dog	Yorkshire Terrier	XS	FMLE		XS	2016-01-13	A	True	2024-01-13	Active		2024-06-20 12:49:14.438	2024-12-26 11:19:16.932	10.0	0	1	547	1	False	2017-01-13
126469817	2703253	IVY	Dog	Mixed / Unknown		UNKN		XS			False		Deleted		2024-06-20 12:47:31.302	2024-08-08 14:08:00.541	10.0	0	0	586	1	False	
86067542	189108603	Buki	Dog	Mixed / Unknown		MALE		SM	2017-11-24	A	True	2021-08-13	Inactive	Deceased	2021-08-21 05:41:05.723	2024-08-08 14:07:01.055	24.0	0	1	586	1	False	2018-11-24
68000015	6343844	Simba	Dog	Pomeranian	XS	MALE		SM	2009-11-09	S	True	2011-10-08	Deleted	Other	2020-08-20 06:50:36.872	2021-08-21 05:41:58.809	17.0	0	0	494	1	False	2010-11-09
102811799	2369154	Blaze	Cat	Maine Coon		FMLE		SM	2013-10-08	A	False		Active		2022-09-23 16:33:19.228	2022-09-23 16:33:19.228	15.0	0	0	614	2	False	2014-10-08
114084481	153136928	Buddy	Dog	Golden Retriever	L	MALE		UNK	2018-03-08		False		Active		2023-07-17 07:53:52.227	2023-07-17 07:54:49.662	1.0	0	0	439	1	False	2019-03-08
97456751	6119453	Bowie	Dog	Golden Retriever	L	MALE		UNK	2010-10-26		False		Inactive	Deceased	2022-05-19 03:48:47.620	2022-10-19 07:02:08.696	85.0	0	0	439	1	False	2011-10-26
37661974	8053238	Henry	Dog	Wirehaired Vizsla	M	MALE		L	2019-03-10	A	False		Active		2019-05-15 09:46:51.935	2025-03-15 10:02:13.450	68.0	0	0	539	1	False	2020-03-10
867002	275127417	Sadie Grant	Dog	Vizsla	M	FMLE		M	2012-07-17	A	False		Active		2018-07-29 11:57:48.789	2021-09-30 12:03:38.322	71.0	0	0	538	1	False	2013-07-17
436143	1898008	Oscar Meyer	Cat	UNKNOWN	UNK	UNKN							Active		2018-07-07 01:46:40.171	2018-07-07 01:46:40.171	0.0	0	0	-1	2	False	
66305363	319247	Blue	Cat	American- Shorthair		MALE			2019-06-22	A	True	2019-06-07	Active		2020-07-22 17:56:00.673	2021-06-15 16:49:36.597	11.0	0	0	590	2	False	2020-06-22
66943429	39581858	Bruno	Dog	Labradoodle	M	MALE		XL	2020-04-17	P	False		Active		2020-08-03 04:07:31.402	2021-08-15 09:01:23.534	98.0	0	0	460	1	False	2021-04-17
